name	artists	album	cover	href	added_at
Huge world and Small me	Nyarons	Re:What is Monday	https://i.scdn.co/image/ab67616d0000b273399282998f983cf3e762c9a0	https://api.spotify.com/v1/tracks/77CCjXT0fL33ZitRseKOC3	2022-11-19T14:51:13Z
よくばりフィーユ	Sakuragakuin	よくばりフィーユ [クッキング部 ミニパティ]	https://i.scdn.co/image/ab67616d0000b273fb1640006787a9e484c0631e	https://api.spotify.com/v1/tracks/1PAP9wTMLaelTZcEGVierR	2022-11-19T14:49:58Z
幸せのものさし	Mariya Takeuchi	Expressions	https://i.scdn.co/image/ab67616d0000b273d4740e0434aefcf13a748af8	https://api.spotify.com/v1/tracks/1g0STNvKUEKK6xSFOcZKVR	2022-11-19T14:39:46Z
元気を出して	Mariya Takeuchi	REQUEST (30th Anniversary Edition)	https://i.scdn.co/image/ab67616d0000b273676ca4dc8c635709448286ef	https://api.spotify.com/v1/tracks/3igzzZE41AOz8aHFMGRsqi	2022-11-19T14:39:02Z
プラスティック・ラブ	Mariya Takeuchi	Expressions	https://i.scdn.co/image/ab67616d0000b273d4740e0434aefcf13a748af8	https://api.spotify.com/v1/tracks/3lq6i23fC6j1v1AR0GeNg8	2022-11-19T14:38:58Z
たそがれダイアリー	Mariya Takeuchi	TRAD	https://i.scdn.co/image/ab67616d0000b2736748560d39805129947bb7b7	https://api.spotify.com/v1/tracks/3r7xQfMtHkY8rGq11ne83f	2022-11-19T14:38:47Z
Stranger	Andora	Stranger	https://i.scdn.co/image/ab67616d0000b273c2dfae54aad3a2a7a4b8db05	https://api.spotify.com/v1/tracks/3vzQJsriSlW1rfYcZ7HKYr	2022-11-19T14:36:15Z
ラムのラブソング	松谷祐子	ラムのラブソング	https://i.scdn.co/image/ab67616d0000b2738dd2df58816e8d4d9d2e10f5	https://api.spotify.com/v1/tracks/3xeUlKzj8PLodj9dalf3EQ	2022-11-19T14:28:22Z
Shunari	reGretGirl	take	https://i.scdn.co/image/ab67616d0000b273290840c756ced666a8a1550a	https://api.spotify.com/v1/tracks/2o9V2JhIgk6w27IIuqWyYh	2022-11-18T21:44:45Z
デイドリーム	reGretGirl	my	https://i.scdn.co/image/ab67616d0000b2734c63f2fce4067dc3b607dc35	https://api.spotify.com/v1/tracks/7bULwkgRO7FHaXHHJbvzI8	2022-11-18T21:44:36Z
Ivy Ivy Ivy	Aimer	Ivy Ivy Ivy	https://i.scdn.co/image/ab67616d0000b2738d3a032e8aceb0860299d86d	https://api.spotify.com/v1/tracks/4DjyuqJvrr10efe2aGoSYJ	2022-11-16T21:30:09Z
メロディー	May J.	Bittersweet Song Covers	https://i.scdn.co/image/ab67616d0000b273c2ac1a62212315e47bce0053	https://api.spotify.com/v1/tracks/2j0yTJg6UXwiw7WXhL3r4N	2022-11-16T21:13:53Z
アソボー行進曲	ぼっちぼろまる	アソボー行進曲	https://i.scdn.co/image/ab67616d0000b2734d22a65d6c56e17361611d6e	https://api.spotify.com/v1/tracks/1Ud7KAM3bY49wL8rIry5Bn	2022-11-16T21:10:56Z
グッドラッカー	美波	グッドラッカー	https://i.scdn.co/image/ab67616d0000b273bf5a622e4828bf12be5369da	https://api.spotify.com/v1/tracks/1sqqHAV51z8CPk9TeZOUqg	2022-11-16T21:06:23Z
Alive	ReoNa	Alive	https://i.scdn.co/image/ab67616d0000b273b5f8be962551938b59a5a24b	https://api.spotify.com/v1/tracks/4HkMETY0zKUblZVAX22YUD	2022-11-16T20:49:51Z
ホットミルク	にしな	ホットミルク	https://i.scdn.co/image/ab67616d0000b2735629bb32f01e967a3cc30e85	https://api.spotify.com/v1/tracks/3KbEfn3HkRdKAenSdpzfdj	2022-11-16T20:38:05Z
PEAKY	Genie High	PEAKY	https://i.scdn.co/image/ab67616d0000b2739834c1200823c08c0ac2a81f	https://api.spotify.com/v1/tracks/2NasBeuUvM5gGtq6EI7j38	2022-11-16T20:36:01Z
Smile Again	9nine	Smile Again / 突然のラブコール	https://i.scdn.co/image/ab67616d0000b2738a5649e8d68dd7791b4a57a9	https://api.spotify.com/v1/tracks/1VOIKdkYxxuKFlcPf7n6hs	2022-11-16T18:01:51Z
YES!!	Gaki Ranger	KIDS RETURN	https://i.scdn.co/image/ab67616d0000b2734020abb7d6e4df25615f5c6e	https://api.spotify.com/v1/tracks/1X1pmHPDJtZismtp0nyFHl	2022-11-16T18:01:32Z
女の子ダイヤル	フーリンキャットマーク	女の子ダイヤル	https://i.scdn.co/image/ab67616d0000b27301b7064186e736ba2b21ac76	https://api.spotify.com/v1/tracks/5c3UauaOMQvpRFmMx7nVUD	2022-11-14T22:35:00Z
ギターと孤独と蒼い惑星	結束バンド	ギターと孤独と蒼い惑星	https://i.scdn.co/image/ab67616d0000b273255ca949e450cb675edf715d	https://api.spotify.com/v1/tracks/17rhDgnYYryQU4uS71ZxFu	2022-11-14T22:32:24Z
青春コンプレックス	結束バンド	青春コンプレックス	https://i.scdn.co/image/ab67616d0000b273c21080fb642befe5247ac6bc	https://api.spotify.com/v1/tracks/0jpP8AlQLVtaMwA3vQYpYB	2022-11-14T22:28:15Z
幸せのシャナナ	BRADIO	Joyful Style	https://i.scdn.co/image/ab67616d0000b273ba79c6cc24c1402c58add9cb	https://api.spotify.com/v1/tracks/1JCiBOh5xgXilLg8G4JcaT	2022-11-14T22:18:42Z
tokyo	miyukicore	tokyo	https://i.scdn.co/image/ab67616d0000b2737c5cda3b836aff1516d6653b	https://api.spotify.com/v1/tracks/5SJOAm1woBrghcgGBO1kpE	2022-11-14T22:15:37Z
Bitter Sweet Harmony	中島愛	30 pieces of love -selection-	https://i.scdn.co/image/ab67616d0000b273e7c944bd319abcd7441be7ea	https://api.spotify.com/v1/tracks/4pY7Ls1vq65efdZfZaNn69	2022-11-14T21:46:05Z
ライオン	May'n	「マクロスF」オープニングテーマ　ライオン	https://i.scdn.co/image/ab67616d0000b2732adcb5fdd7cd48b096577e83	https://api.spotify.com/v1/tracks/35HhTsMus2B7hA7rfbrp84	2022-11-14T21:45:56Z
水槽	中島愛	水槽／髪飾りの天使 [星合盤]	https://i.scdn.co/image/ab67616d0000b273f968855d9959f680bcff9e29	https://api.spotify.com/v1/tracks/4BPegBTKIorWndePrVSCge	2022-11-14T21:45:41Z
さよならの夏〜コクリコ坂から〜	Sumi Shimamoto	sings ジブリ リニューアル ピアノ バージョン	https://i.scdn.co/image/ab67616d0000b2732ca65c341b8810efdc647db8	https://api.spotify.com/v1/tracks/6wK2qgPFfQe9N47GLWsn2g	2022-11-14T21:37:47Z
となりのトトロ	Sumi Shimamoto	sings ジブリ リニューアル ピアノ バージョン	https://i.scdn.co/image/ab67616d0000b2732ca65c341b8810efdc647db8	https://api.spotify.com/v1/tracks/5eJC4YhqcIniyNuWrel2ot	2022-11-14T21:27:06Z
The Moon (Duck Tales OST)	Yoshihiro Sakaguchi	Top 10 Nes Soundtracks	https://i.scdn.co/image/ab67616d0000b2732c9f2a2f3071a1d38d766568	https://api.spotify.com/v1/tracks/60KXVSMBnRC1r3Bgxq1lfD	2022-11-14T21:26:32Z
Still Alive (From "Portal")	The 8-Bit Big Band	Choose Your Character!	https://i.scdn.co/image/ab67616d0000b273468aa4af7cc9ee85735755a2	https://api.spotify.com/v1/tracks/0RrhwwIqnfCDPZD7DfWAVj	2022-11-14T21:10:47Z
Demons (Sped Up Version)	Fly By Nightcore	Goes Acoustic, Vol. 5	https://i.scdn.co/image/ab67616d0000b273e6ee4d1e97cdb2c0a10afd9d	https://api.spotify.com/v1/tracks/7hn0m92sRbUs69esustI8a	2022-11-14T21:07:15Z
赤い花白い花	Shione Yukawa	ギンガムチェックの小鳥	https://i.scdn.co/image/ab67616d0000b27384ba3ebd120126da2161fd28	https://api.spotify.com/v1/tracks/7ziZTgtVYfCHOb3fuHOncn	2022-11-14T20:57:17Z
恋は水色	Saori Yuki	あなたと夜と音楽と -由紀さおりの魅力-	https://i.scdn.co/image/ab67616d0000b2735aaa1586452c3c9a8ef2d0ee	https://api.spotify.com/v1/tracks/6XOoJQqY4G5pzdnvjAN203	2022-11-14T20:56:10Z
バーテンダー	Natural  High	始まりのヒト/バーテンダー	https://i.scdn.co/image/ab67616d0000b273c06d02709cf446e8b47a8723	https://api.spotify.com/v1/tracks/0aEuqNf2B3XXqCEYGvPLyB	2022-11-14T20:49:36Z
世界でいちばん熱い夏	Natural  High	14プリンセス〜PRINCESS PRINCESS CHILDREN〜	https://i.scdn.co/image/ab67616d0000b273dd50aa3f9d2d5fbea9f63356	https://api.spotify.com/v1/tracks/2x3qRB7jIWm61lECoonBYU	2022-11-14T20:49:30Z
ぼくらの魔法	Humbert Humbert	愛のひみつ	https://i.scdn.co/image/ab67616d0000b273341102e115919ce1ebdfaa40	https://api.spotify.com/v1/tracks/54CtSKddgZ9VOn2C3BFwK2	2022-11-14T20:40:15Z
モラトリアム	yutori	モラトリアム	https://i.scdn.co/image/ab67616d0000b273b7908923b949871770286a42	https://api.spotify.com/v1/tracks/6xUokbrxXheK4GLPsWIHsc	2022-11-14T20:36:39Z
あべこべ	imase	あべこべ	https://i.scdn.co/image/ab67616d0000b273675eb55fb8d2a0254a9579f8	https://api.spotify.com/v1/tracks/7Elrq7Thg6UxFGNv6NgpuK	2022-11-14T20:35:40Z
sweety girl (feat. nyankobrq)	中村さんそ	中村さんそと夢の続きで	https://i.scdn.co/image/ab67616d0000b27355c206cd4a7b1c18970aab1a	https://api.spotify.com/v1/tracks/7BbX9Pvwz4VZGXBOZ8gd75	2022-11-14T20:21:46Z
17	TOMOO	17	https://i.scdn.co/image/ab67616d0000b273fcd9a55d8acb5c797f4b792c	https://api.spotify.com/v1/tracks/0ZfMlo2gcxF5NYmRQL8ajQ	2022-11-14T20:18:52Z
ビューティーMYジンセイ！	Kaede Higuchi	ビューティーMYジンセイ！	https://i.scdn.co/image/ab67616d0000b273f69b4dc24f11ba5664137acb	https://api.spotify.com/v1/tracks/3OzOIAFa2IsiTiUs6cNJ7W	2022-11-14T20:17:39Z
CHECK!	SW!CH	Pinky Bandage	https://i.scdn.co/image/ab67616d0000b273e0beba6afc5d91b11fc23f3d	https://api.spotify.com/v1/tracks/6LvXfG8izru5TL3ph5fetp	2022-11-14T20:16:15Z
まるで亡霊	TOOBOE	錠剤	https://i.scdn.co/image/ab67616d0000b273a44551bfeb6730c6bc912ea7	https://api.spotify.com/v1/tracks/1bM6d4I1ljftWkDFHdGYVV	2022-11-14T20:09:32Z
Anthem	Young Kee	Bad Memory	https://i.scdn.co/image/ab67616d0000b273a03fd643d9d1fcdea2a27997	https://api.spotify.com/v1/tracks/6f1ukHvuOh7cLIW3M7A0tr	2022-11-14T20:05:45Z
傷を隠して	tonari no Hanako	傷を隠して	https://i.scdn.co/image/ab67616d0000b273527f4a73cc40667d54baba21	https://api.spotify.com/v1/tracks/5XwZ7M00FqgFD0Azt6j1yk	2022-11-14T20:04:21Z
Gotcha!	Lilniina	Gotcha!	https://i.scdn.co/image/ab67616d0000b273183ca96b13e3a418ef24ab28	https://api.spotify.com/v1/tracks/2R6yks6HZO7ISPZedfRdCa	2022-11-14T20:02:08Z
akumachan †	Lilniina	akumachan †	https://i.scdn.co/image/ab67616d0000b273f87dd98e3d495369ce00f822	https://api.spotify.com/v1/tracks/0GY6TyS3rcaXOCWhDP20yw	2022-11-14T20:00:07Z
Angel Beach	STARKIDS	POP	https://i.scdn.co/image/ab67616d0000b273f9ef3d688ec6015c8d2af0e7	https://api.spotify.com/v1/tracks/1xYkWXUJDJn8sHZWIPz40o	2022-11-14T19:57:39Z
midorimaru	なみだ藍	midorimaru	https://i.scdn.co/image/ab67616d0000b2732d5da0e099df215ae82c141a	https://api.spotify.com/v1/tracks/6htCJTMggmQ7vdLXjdirTX	2022-11-14T18:30:05Z
ロンリープラネット	Usotsuki	ロンリープラネット	https://i.scdn.co/image/ab67616d0000b273b4a6ef422cff3f295dc80ddb	https://api.spotify.com/v1/tracks/5MdVsN1CNlsrUzG7WhIq6I	2022-11-12T23:01:45Z
アーモンド - feat. りりあ。	Ohashi Trio	アーモンド (feat. りりあ。)	https://i.scdn.co/image/ab67616d0000b27348326569c41e2de6ceb8fb9c	https://api.spotify.com/v1/tracks/5j3gYRcISt5cbd6VFLBXOv	2022-11-12T23:01:37Z
新星	yama	色彩	https://i.scdn.co/image/ab67616d0000b27314849f3b83757735f52785d8	https://api.spotify.com/v1/tracks/4dwRjaD0ttkelpv5eoE6RT	2022-11-12T22:58:51Z
私は最強	Mrs. GREEN APPLE	Soranji	https://i.scdn.co/image/ab67616d0000b273394f3c1d90214a5ddfc20457	https://api.spotify.com/v1/tracks/0tJ6d01rh2gTbpFlY1mYJZ	2022-11-12T22:57:50Z
僕が一番欲しかったもの	Noriyuki Makihara	EXPLORER	https://i.scdn.co/image/ab67616d0000b27347f8840f6510f923a6706ccd	https://api.spotify.com/v1/tracks/0lgZz4x4QuTo3nEl5uoVJl	2022-11-12T22:56:11Z
ないものねだり	Chunky Cookie Club	Popcorn	https://i.scdn.co/image/ab67616d0000b27300b247026de3b2a544a125e2	https://api.spotify.com/v1/tracks/5JJOQwB0DEN3U7z1uQKxjp	2022-11-11T20:04:43Z
ないものねだり	kumoi	ないものねだり	https://i.scdn.co/image/ab67616d0000b273437aac806d9b64b8689706c9	https://api.spotify.com/v1/tracks/5vjnTfKqM0NYdozaByhGIo	2022-11-11T20:04:42Z
ラリパッパ☆しゅぎ	莉犬	シャッターチャンス！	https://i.scdn.co/image/ab67616d0000b273525ef8060c39f025cfd2e97a	https://api.spotify.com/v1/tracks/2aUQsJ7RRnl1q3h8uFBRQY	2022-11-09T20:32:18Z
Popipo	Hatsune Miku	Popipo	https://i.scdn.co/image/ab67616d0000b2739d3a80d132ba4bb428c74473	https://api.spotify.com/v1/tracks/04nJixim5a0MAz3PGiVID1	2022-11-09T20:31:33Z
YY	ロイ-RöE-	YY	https://i.scdn.co/image/ab67616d0000b273192ca62200efa1373ac0885f	https://api.spotify.com/v1/tracks/25GkD4iNf00xQqvAv8hXAg	2022-11-09T19:35:19Z
そぼふる	ロイ-RöE-	ワルサ	https://i.scdn.co/image/ab67616d0000b273a830aeb94132dd97b97b9aec	https://api.spotify.com/v1/tracks/1aVETDhW4PucwcVb2ARWZ0	2022-11-09T19:32:20Z
VIOLATION	ロイ-RöE-	ワルサ	https://i.scdn.co/image/ab67616d0000b273a830aeb94132dd97b97b9aec	https://api.spotify.com/v1/tracks/6TOfP5kaEoAJI218uDRaSf	2022-11-09T19:24:23Z
そそらるる*	ロイ-RöE-	ウカ	https://i.scdn.co/image/ab67616d0000b273982d0378ba29779ff812cedb	https://api.spotify.com/v1/tracks/53RVx25TQVXibxmRfINlqW	2022-11-09T19:22:48Z
Fighters	ロイ-RöE-	Fighters	https://i.scdn.co/image/ab67616d0000b273f0bfed2731d6fc06cf2243a6	https://api.spotify.com/v1/tracks/2hRq4L0wg5fkD6VXAiUsSW	2022-11-09T19:14:30Z
泡と鎖*	ロイ-RöE-	ウカ	https://i.scdn.co/image/ab67616d0000b273982d0378ba29779ff812cedb	https://api.spotify.com/v1/tracks/38E90l9mVZn3WczJxkGMhy	2022-11-09T19:05:49Z
Senpai	Bemax	Senpai	https://i.scdn.co/image/ab67616d0000b273b14b40485254cd46e144febc	https://api.spotify.com/v1/tracks/7o6ID71UTdoVD9t2nyrCnb	2022-11-09T18:35:27Z
紋白蝶 - feat. 石原慎也 (Saucy Dog)	Tokyo Ska Paradise Orchestra	紋白蝶 [feat. 石原慎也 (Saucy Dog)]	https://i.scdn.co/image/ab67616d0000b273dfd0a8e56f116738078a7946	https://api.spotify.com/v1/tracks/70uJr9I7fSA0DUrnSzyCvZ	2022-11-09T16:42:07Z
おかえり - Home and Dry ver.	Tani Yuuki	おかえり	https://i.scdn.co/image/ab67616d0000b273ce750ebc50229d0a163c3306	https://api.spotify.com/v1/tracks/06YN5tCfdQ8WSsTQNeAtfM	2022-11-09T16:39:19Z
Perfect! Your Love	Yoko Kuzuya	Perfect! Your Love	https://i.scdn.co/image/ab67616d0000b27379a604b27ec65f006e878290	https://api.spotify.com/v1/tracks/5NrqcSAxspspQHsSSoHgey	2022-11-09T16:32:16Z
愛を解く	yama	色彩	https://i.scdn.co/image/ab67616d0000b27314849f3b83757735f52785d8	https://api.spotify.com/v1/tracks/7DHatm4xHTDxQaTz83zf7V	2022-11-09T16:30:49Z
CICADA	RUNG HYANG	ROMANTIA	https://i.scdn.co/image/ab67616d0000b273f906e3357fad4908b830f7d1	https://api.spotify.com/v1/tracks/3Z6TLHU8N4oCjhFK0aJDER	2022-11-09T16:29:48Z
一斉ノ喝采	LiSA	一斉ノ喝采	https://i.scdn.co/image/ab67616d0000b2734718ed75bdf6e3addbf37be8	https://api.spotify.com/v1/tracks/4XP3BtzCEjRYff2K0M1HkY	2022-11-09T16:20:26Z
カスミソウ	This is LAST	カスミソウ	https://i.scdn.co/image/ab67616d0000b2739f80ce6790df348e43c36fd6	https://api.spotify.com/v1/tracks/5ZcXYs8O3q6melv9GF5VEd	2022-11-09T16:16:05Z
ちゃっきりマンボ (DJ 吉沢dynamite.jp Retouch)	生田恵子	生田　恵子 EP (DJ 吉沢dynamite.jp Retouch)	https://i.scdn.co/image/ab67616d0000b2735e485235e7661a89f32e8229	https://api.spotify.com/v1/tracks/2plmOxf9oAOaSu5wW8PQl4	2022-11-09T16:13:39Z
サンシャワー	reGretGirl	サンシャワー	https://i.scdn.co/image/ab67616d0000b2739537a9636ee123483b28ce8b	https://api.spotify.com/v1/tracks/3wmLIPKS59cTKuGP4SZXoe	2022-11-09T16:09:55Z
わたしのLife (Acoustic 2022)	Sakura Fujiwara	まばたき	https://i.scdn.co/image/ab67616d0000b273b791542248a70d190a2c7f8d	https://api.spotify.com/v1/tracks/2wGSeMn5L0R8pCjFgj1zG0	2022-11-09T16:05:04Z
まばたき	Sakura Fujiwara	まばたき	https://i.scdn.co/image/ab67616d0000b273b791542248a70d190a2c7f8d	https://api.spotify.com/v1/tracks/7yziDV8OaAjHeaWkOV9JoE	2022-11-09T15:04:52Z
リベロアーラ	Miu Sakamoto	TVアニメーション「魔法使いの嫁」オリジナルサウンドトラック	https://i.scdn.co/image/ab67616d0000b2737797b90c9b00241d8002a465	https://api.spotify.com/v1/tracks/2KmC0UwqAqvF6DINLiXb4Y	2022-11-05T23:46:30Z
今日も眠れない	Takako Okamura	私の中の微風	https://i.scdn.co/image/ab67616d0000b273950e43b36468dc4c1c15e8d1	https://api.spotify.com/v1/tracks/5TOZqN2p8KTSDXgid9zFdL	2022-11-05T23:44:33Z
惑星タイマー	Fukumimi	ALL SONGS MUST PASS -Office Augusta 20th Anniversary BEST-	https://i.scdn.co/image/ab67616d0000b27384b06eb5316567f60d7439ba	https://api.spotify.com/v1/tracks/4s03j9PGz3XmjIqbLrwA66	2022-11-05T23:43:08Z
happiness!!!	Kaela Kimura	KAELA	https://i.scdn.co/image/ab67616d0000b27375b977bfe088e080fa2b575e	https://api.spotify.com/v1/tracks/1EZPif2hk0WaTImTr5prSo	2022-11-05T23:42:47Z
Blossom tea time	ミツキヨ	Blossom tea time	https://i.scdn.co/image/ab67616d0000b273421ed5b1516b48538c419f0d	https://api.spotify.com/v1/tracks/7sVauq7lhYwTj6Iq5EcvZ7	2022-11-05T23:41:20Z
Chika Dance	Gudrap	Chika Dance	https://i.scdn.co/image/ab67616d0000b27303c225ee6f618edb899208c0	https://api.spotify.com/v1/tracks/3kQNYeCjuGAr03QIbVrXvL	2022-11-05T23:40:52Z
PSYCHO-PASS	Yugo Kanno	「PSYCHO-PASS サイコパス」Complete Original Soundtrack（配信バージョン）	https://i.scdn.co/image/ab67616d0000b273e703a4f48c290fbc95ba62b7	https://api.spotify.com/v1/tracks/2l8CZm3fFiIjDfnzzq4hyt	2022-11-05T23:39:02Z
il vento d'oro	Yugo Kanno	ジョジョの奇妙な冒険 黄金の風 O.S.T (vol.1 Overture)	https://i.scdn.co/image/ab67616d0000b27357d45ab0c0428bd0965ce6f4	https://api.spotify.com/v1/tracks/4eFjE882anJTh5j0lGeek5	2022-11-05T23:38:27Z
Gの閃光	ハセガワダイスケ	TVアニメ『ガンダム Gのレコンギスタ』オリジナルサウンドトラック 3	https://i.scdn.co/image/ab67616d0000b273f62052c3ef086d86a424fbce	https://api.spotify.com/v1/tracks/29ODTLXlIpmNT7rZFmV4gH	2022-11-05T23:38:16Z
三月がずっと続けばいい	Sangatsu no Phantasia	ガールズブルー・ハッピーサッド	https://i.scdn.co/image/ab67616d0000b273b75f5b530f095f9155003e70	https://api.spotify.com/v1/tracks/0gdfm20JsNWQND7jt9SDqn	2022-11-05T23:36:52Z
青春なんていらないわ	Sangatsu no Phantasia	ガールズブルー・ハッピーサッド	https://i.scdn.co/image/ab67616d0000b273b75f5b530f095f9155003e70	https://api.spotify.com/v1/tracks/4vDF7q98GJ46J3AfBkN8SK	2022-11-05T23:36:51Z
君をもっと知りたくない	Sangatsu no Phantasia	邂逅少女	https://i.scdn.co/image/ab67616d0000b2734d45b7328aa3832e01032fe1	https://api.spotify.com/v1/tracks/1UjG0niqKwAf7rAAaXkHfL	2022-11-05T23:36:41Z
ピンクレモネード	Sangatsu no Phantasia	ガールズブルー・ハッピーサッド	https://i.scdn.co/image/ab67616d0000b273b75f5b530f095f9155003e70	https://api.spotify.com/v1/tracks/2ZeGZGvOeiNtkur3bweuTB	2022-11-05T23:36:34Z
赤いスイートピー	Seiko Matsuda	BIBLE	https://i.scdn.co/image/ab67616d0000b273e17f9ba29e61f30bbf6cf8bd	https://api.spotify.com/v1/tracks/0b5iSriqvDLmd6QSWkalr3	2022-11-05T23:35:38Z
ノクターン	Mika Nakashima	ノクターン	https://i.scdn.co/image/ab67616d0000b2736c6eb8cc7c411e911526d797	https://api.spotify.com/v1/tracks/0k8VxAjvlBrHVxUM0ltrlU	2022-11-05T23:32:52Z
嘘泣きでCHEEK	AMAZONS	アマゾンズ　ザ　ベスト	https://i.scdn.co/image/ab67616d0000b273000a9afcd1ac6d85e523c5d8	https://api.spotify.com/v1/tracks/60AJbXKtlh1bb2wxwCeTww	2022-11-05T23:31:41Z
カーテンコール	yama	カーテンコール	https://i.scdn.co/image/ab67616d0000b2739837e1807123c1dfef3748d4	https://api.spotify.com/v1/tracks/5EBkv7Vl47e674Yi6Gk7zi	2022-11-05T23:30:59Z
チェリーハント (tWoluz edition) feat.luz(カバー)	Kanon69	tWoluz	https://i.scdn.co/image/ab67616d0000b2730104b6263fefefca60e50374	https://api.spotify.com/v1/tracks/6yK8sqXY0ddnvyab4zPIK9	2022-11-05T23:12:46Z
Days	shela	Garden	https://i.scdn.co/image/ab67616d0000b273a8893065a10b90c218c7b0a6	https://api.spotify.com/v1/tracks/0VeEPBaP3HO45J0zlx60I5	2022-11-05T23:05:39Z
地獄でなぜ悪い	Gen Hoshino	YELLOW DANCER	https://i.scdn.co/image/ab67616d0000b273b70bdd96ad09d1c7cdb4d720	https://api.spotify.com/v1/tracks/61znEgS6PbjGHLmQcNr0xZ	2022-11-05T23:03:17Z
時よ	Gen Hoshino	YELLOW DANCER	https://i.scdn.co/image/ab67616d0000b273b70bdd96ad09d1c7cdb4d720	https://api.spotify.com/v1/tracks/72CAbDIuiTIerMusyaQ0hv	2022-11-05T23:02:47Z
Family Song	Gen Hoshino	Family Song	https://i.scdn.co/image/ab67616d0000b273cb0c24c390e5715fef3561c7	https://api.spotify.com/v1/tracks/6XzDz5r1bGMkcOKeXQwTqM	2022-11-05T23:02:38Z
喜劇	Gen Hoshino	喜劇	https://i.scdn.co/image/ab67616d0000b273e76ce8200edae0e2b1316393	https://api.spotify.com/v1/tracks/6pllZAdgBf4QTcFUrF3DzL	2022-11-05T22:59:48Z
前前前世	RADWIMPS	人間開花	https://i.scdn.co/image/ab67616d0000b2731b70a19a834b7f15d33fe523	https://api.spotify.com/v1/tracks/3OWQGA40CgyZ7AHhVTOe34	2022-11-05T22:57:57Z
Time Warp	Perfume	Time Warp	https://i.scdn.co/image/ab67616d0000b2732e76b8ae3fd7e4b01440b4dd	https://api.spotify.com/v1/tracks/28WPVv3qFvP7YfSX8hSuEO	2022-11-05T22:56:27Z
マカロニ	Perfume	GAME	https://i.scdn.co/image/ab67616d0000b27306ca33f0236a9b67e18e2a85	https://api.spotify.com/v1/tracks/0yEcPB56T63DrdeS050Ihp	2022-11-05T22:55:50Z
チョコレイト･ディスコ	Perfume	GAME	https://i.scdn.co/image/ab67616d0000b27306ca33f0236a9b67e18e2a85	https://api.spotify.com/v1/tracks/2ZRvgRjGRDuvunmHabJ8du	2022-11-05T22:55:40Z
plastic smile	Perfume	GAME	https://i.scdn.co/image/ab67616d0000b27306ca33f0236a9b67e18e2a85	https://api.spotify.com/v1/tracks/0QiqpgZ8Dc9d5orM5UlZ3L	2022-11-05T22:55:33Z
FLASH	Perfume	FLASH	https://i.scdn.co/image/ab67616d0000b2739b1405822027ac27171ab954	https://api.spotify.com/v1/tracks/2IwBJv9KZb486qnRTUchWf	2022-11-05T22:55:07Z
リンダ リンダ	JUN SKY WALKER(S)	BADAS(S)	https://i.scdn.co/image/ab67616d0000b27361bdf7b854fed9832c57a444	https://api.spotify.com/v1/tracks/61wJ6fNH0xRxNBihkDzDkT	2022-11-05T22:54:13Z
依存、やめた。	Matsuri	依存、やめた。	https://i.scdn.co/image/ab67616d0000b2735c8b0261cac5be85d9b478e5	https://api.spotify.com/v1/tracks/799mYCfh2D45nEbO5prmBf	2022-11-05T22:43:52Z
縋った恋に、サヨナラを。	Matsuri	縋った恋に、サヨナラを。	https://i.scdn.co/image/ab67616d0000b27313f5ca93e2ae7ff12275d823	https://api.spotify.com/v1/tracks/4geHozLnnTOypnL9wIK4Yv	2022-11-05T22:43:41Z
また夏を追う	Atarayo	また夏を追う	https://i.scdn.co/image/ab67616d0000b27302f79cb7891c262db25c2a31	https://api.spotify.com/v1/tracks/4JyWjpfWLFqdbqPzhpLhzC	2022-11-05T22:42:56Z
10月無口な君を忘れる	Atarayo	夜明け前	https://i.scdn.co/image/ab67616d0000b273a9ce0234b99bec5df27eff4f	https://api.spotify.com/v1/tracks/2YQ8TlTmNheRI3VafoDpod	2022-11-05T22:42:46Z
52	Atarayo	極夜において月は語らず	https://i.scdn.co/image/ab67616d0000b273c69ec221519f1c31fc6d85ae	https://api.spotify.com/v1/tracks/5gQC15sAmhMxHDqKqtSlBR	2022-11-05T22:42:30Z
ホワイトアウト	reGretGirl	my	https://i.scdn.co/image/ab67616d0000b2734c63f2fce4067dc3b607dc35	https://api.spotify.com/v1/tracks/6ueqIFxAqxPnFdZXKNPSrr	2022-11-05T22:41:26Z
告白	FUNKY MONKEY BABYS	ファンキーモンキーベイビーズ３	https://i.scdn.co/image/ab67616d0000b2733d0e893e69cf6f6a4603e532	https://api.spotify.com/v1/tracks/2BM4k1nxxuR1hmxoOB4d9x	2022-11-05T22:31:02Z
白い恋人達	Keisuke Kuwata	白い恋人達	https://i.scdn.co/image/ab67616d0000b27366f064f68b56249b0382e8f1	https://api.spotify.com/v1/tracks/5wfKPYODAr3aCGpOAopNZK	2022-11-05T22:26:22Z
明日晴れるかな	Keisuke Kuwata	明日晴れるかな	https://i.scdn.co/image/ab67616d0000b273971a432c0825d9836925c1f2	https://api.spotify.com/v1/tracks/3hluDFiaL1ntJ58xVTBjxT	2022-11-05T22:26:15Z
おとせサンダー	ぼっちぼろまる	おとせサンダー	https://i.scdn.co/image/ab67616d0000b273d9a26b7c59a71f9d48e197fc	https://api.spotify.com/v1/tracks/0TBZ2NGb9es28EVrtJGhic	2022-11-05T22:25:19Z
