name	artists	album	cover	href	added_at
ZION TOWN	the band apart	Memories to Go	https://i.scdn.co/image/ab67616d0000b27332a8c4728d6a6ab01ace7b04	https://api.spotify.com/v1/tracks/2v3gGL5Qrn75hKSJybb5Lw	2021-06-02T18:12:52Z
ピルグリム	the band apart	謎のオープンワールド	https://i.scdn.co/image/ab67616d0000b27371344eba3e1fbd47eace8e26	https://api.spotify.com/v1/tracks/6AoXy17gFKqAhsLO5YfkPO	2021-06-02T18:09:12Z
獅子奮迅フルスイング	MOSHIMO	獅子奮迅フルスイング	https://i.scdn.co/image/ab67616d0000b273078211895adc696bff987711	https://api.spotify.com/v1/tracks/6VW6j5OaLv9IOLvmq52DFh	2021-05-29T03:01:52Z
気になっていく	ネクライトーキー	FREAK	https://i.scdn.co/image/ab67616d0000b273db5f685b550e47b665eba2aa	https://api.spotify.com/v1/tracks/4VXaljbGmmFNDt7iYKvvva	2021-05-29T02:57:35Z
ダイバー	POLKADOT STINGRAY	赤裸々	https://i.scdn.co/image/ab67616d0000b2738b6eb275e8e124d8d5d191bb	https://api.spotify.com/v1/tracks/50ZO9kITQZjV7zfCVbIs2I	2021-05-29T02:55:59Z
Mai Mai Mai (feat. Hatsune Miku)	Mitchie M	Mai Mai Mai(feat. Hatsune Miku)	https://i.scdn.co/image/ab67616d0000b273e5a3505bbfe0eb13971c0f5f	https://api.spotify.com/v1/tracks/72vNbz6kcsk64PIqoih2Jh	2021-05-29T01:59:50Z
青い	POLKADOT STINGRAY	青い	https://i.scdn.co/image/ab67616d0000b273184a624735ab57ee5a6ee8d6	https://api.spotify.com/v1/tracks/6zY1qStXzwVqWC4UVxvENW	2021-05-22T15:10:14Z
No.1	DISH//	No.1 -Special Edition-	https://i.scdn.co/image/ab67616d0000b273d16fb26d39df2dda23ea9546	https://api.spotify.com/v1/tracks/3GIhgMadHu26VHLEeXviGD	2021-05-22T14:42:02Z
Cry Baby	Official HIGE DANdism	Cry Baby	https://i.scdn.co/image/ab67616d0000b27337c8ac3d4ade98d669867e73	https://api.spotify.com/v1/tracks/7vBX6cVsCPFSx2C58hpZ4f	2021-05-22T14:41:55Z
Grand Escape (feat. Toko Miura)	RADWIMPS	Weathering With You -Complete Version-	https://i.scdn.co/image/ab67616d0000b273512668c8cf31d12749a6fa40	https://api.spotify.com/v1/tracks/6CRX3ENpLq42r0iBSjOqr1	2021-05-22T14:10:24Z
sweet seep sleep	谷口鮪	sweet seep sleep	https://i.scdn.co/image/ab67616d0000b2734eaee7dbc98ea3dbfba9f534	https://api.spotify.com/v1/tracks/4WnRLNI0ChE6PpOlLMpHEJ	2021-05-18T19:30:28Z
Fly Me to the Star	Starlight Kuku Gumi	Fly Me to the Star	https://i.scdn.co/image/ab67616d0000b2731323106a45208bf0d01d763b	https://api.spotify.com/v1/tracks/7KslZSxFskxnt0MCsSfROk	2021-05-18T19:24:08Z
スタンドバイミー	the peggies	スタンドバイミー	https://i.scdn.co/image/ab67616d0000b273d3fd404bb8fe42a5a867822e	https://api.spotify.com/v1/tracks/053ydqZPlzfOkFsRmY8SNL	2021-05-18T19:08:06Z
乙女のポリシー	Yoko Ishida	乙女のポリシー	https://i.scdn.co/image/ab67616d0000b273027ee33c9c28a55923efc35d	https://api.spotify.com/v1/tracks/37oINKay5UoUI5PnSQ1Ac9	2021-05-18T18:29:57Z
まなざし☆デイドリーム	Yu Sakai	Yes!!	https://i.scdn.co/image/ab67616d0000b273ba644ffc6fe52b772231eadf	https://api.spotify.com/v1/tracks/7nXR9d3kbvjWtpNuPcAmhu	2021-05-18T18:20:55Z
お風呂で歌えば	Tsuji Ayano	お風呂で歌えば	https://i.scdn.co/image/ab67616d0000b2732b97985cc4debe09c1676a06	https://api.spotify.com/v1/tracks/4uUxLDBGIJiYgCpgtOjOBa	2021-05-18T18:17:48Z
ハナミズキ	Yo Hitoto	ハナミズキ	https://i.scdn.co/image/ab67616d0000b273b1329dd826e12df5e671ecbd	https://api.spotify.com/v1/tracks/28NV7pexaSrgQqxize1rav	2021-05-17T17:30:25Z
つつみ込むように・・・	MISIA	Super Best Records -15th Celebration-	https://i.scdn.co/image/ab67616d0000b27308cec990546dbe8ae3c76cdf	https://api.spotify.com/v1/tracks/56buJqVoRPgpbNGkPUHHQd	2021-05-17T16:44:30Z
アジアの純真	Puffy AmiYumi	amiyumi	https://i.scdn.co/image/ab67616d0000b2730c0b5b96dc40707a160989b7	https://api.spotify.com/v1/tracks/3Lt9AnanwwfU9KG1QmrOW4	2021-05-17T15:42:24Z
TRUE LOVE	Fumiya Fujii	TRUE LOVE	https://i.scdn.co/image/ab67616d0000b273d5345abea56d62e4a9bea94d	https://api.spotify.com/v1/tracks/0fF6StCPuAyFnENfLcWtiz	2021-05-17T14:42:09Z
Kanashimi wa Beat ni Kaete ~ Rise and Shine ~ (Bonus Track)	Ami Ozaki	Lapis Lazuli	https://i.scdn.co/image/ab67616d0000b273cb51cc394f170c3ec79566f4	https://api.spotify.com/v1/tracks/3RhVQ3218s7D8IigCIGWeD	2021-05-17T13:48:25Z
悲しみはBEATに変えて~Rise and Shine~	Ami Ozaki	陽あたり良好! オリジナル・ソング・ブック	https://i.scdn.co/image/ab67616d0000b27356563a72b2f86ea9c74d0c5e	https://api.spotify.com/v1/tracks/4jHquaG92Yq7rL8W6VuezN	2021-05-17T13:21:56Z
愛よ ファラウェイ	Rie Fujiwara	青春したい	https://i.scdn.co/image/ab67616d0000b27334060d5c1681acf2e54266a4	https://api.spotify.com/v1/tracks/34DdWdz35Zlfu8BOHmv2g3	2021-05-17T13:18:47Z
ロマンティックあげるよ (21st century ver.) (ドラゴンボール)	橋本潮	イナズマchallenger	https://i.scdn.co/image/ab67616d0000b2737c2f32d822afcf1b98614572	https://api.spotify.com/v1/tracks/7mLJwAZidHg2NCZekzBb5k	2021-05-17T13:11:02Z
Swing heart direction	Mikako Komatsu	Swing heart direction	https://i.scdn.co/image/ab67616d0000b27303cbd08194818ce5d35b5d05	https://api.spotify.com/v1/tracks/7hXn3CSyMEwhomJva4VfGR	2021-05-12T20:12:10Z
Invisible Sensation	UNISON SQUARE GARDEN	MODE MOOD MODE	https://i.scdn.co/image/ab67616d0000b273478f32140a15d0c861c9b5e9	https://api.spotify.com/v1/tracks/6A1VhL33Ns2f8PtC4I1dtG	2021-05-12T20:12:00Z
Maybe the next waltz	Mikako Komatsu	Maybe the next waltz	https://i.scdn.co/image/ab67616d0000b273ef7872aed8e1e283bd893cfa	https://api.spotify.com/v1/tracks/7bvxK53wNoqv2HBDxqZ3k2	2021-05-12T20:11:08Z
10% roll, 10% romance	UNISON SQUARE GARDEN	UNISON SQUARE GARDEN The 1st Collection for streaming	https://i.scdn.co/image/ab67616d0000b2730540b17bee2a0759ef59d90e	https://api.spotify.com/v1/tracks/28qFJh4a5a8sh96JkIFY8q	2021-05-12T20:07:59Z
ドラマチックマーケットライド	北白川たまこ(cv:洲崎 綾)	TVアニメ「たまこまーけっと」&映画「たまこラブストーリー」ベストアルバム「Everybody Loves Somebody ~ うさぎ山から愛をこめて」	https://i.scdn.co/image/ab67616d0000b273dd988038e66a9259710d6b94	https://api.spotify.com/v1/tracks/70U4fc7x0dbMUVx8HblAO4	2021-05-12T19:58:35Z
secret base ~君がくれたもの~ (10 years after Ver.)	本間芽衣子（CV.茅野愛衣）	secret base ~君がくれたもの~	https://i.scdn.co/image/ab67616d0000b2730267461fc0a66551d454fa22	https://api.spotify.com/v1/tracks/4rPmTBTX1wobDkGYXKvcGR	2021-05-12T19:42:10Z
Goodbye To A World	Porter Robinson	Worlds	https://i.scdn.co/image/ab67616d0000b2731f675e7b8bae408653346dd9	https://api.spotify.com/v1/tracks/786ymAh5BmHoIpvjyrvjXk	2021-05-12T19:12:11Z
Shelter	Porter Robinson	Shelter	https://i.scdn.co/image/ab67616d0000b2730b4df34612f851b639959f9a	https://api.spotify.com/v1/tracks/2CgOd0Lj5MuvOqzqdaAXtS	2021-05-12T19:12:03Z
Unfold	Porter Robinson	Nurture	https://i.scdn.co/image/ab67616d0000b2737d6ac8b4a84ad4b342050d87	https://api.spotify.com/v1/tracks/36kCSJg8ZBwiSCUECFKGUy	2021-05-12T19:12:00Z
Pixel Galaxy	Snail's House	Pixel Galaxy	https://i.scdn.co/image/ab67616d0000b273ee9b82c65c9a4195f653f063	https://api.spotify.com/v1/tracks/7zHq5ayXLxpJ89392EYm1L	2021-05-12T18:53:44Z
PING PONG! (feat. YMCK)	CHAI	PING PONG! (feat. YMCK)	https://i.scdn.co/image/ab67616d0000b273625bfcf6e6840d600b816f8e	https://api.spotify.com/v1/tracks/2ZeSBMX9Tod5YGdzt5PI4y	2021-05-12T18:50:23Z
Donuts Mind If I Do	CHAI	Donuts Mind If I Do	https://i.scdn.co/image/ab67616d0000b273afd09d77f5d251a7c9637f83	https://api.spotify.com/v1/tracks/5hJqCZWzk88q2cQoFAu15t	2021-05-12T18:50:14Z
Hello Especially - Live	Sukima Switch	スキマスイッチ TOUR 2020-2021 Smoothie (Live)	https://i.scdn.co/image/ab67616d0000b2732dcd41427efc696c6ae384fd	https://api.spotify.com/v1/tracks/5Qv6JbQh2wifpBXK1urYZ7	2021-05-12T17:21:53Z
想いはらはらと	MISIA	想いはらはらと	https://i.scdn.co/image/ab67616d0000b27398e861f693df04c12e0d90ba	https://api.spotify.com/v1/tracks/09mHq1t5QPRIpamMhcuB74	2021-05-12T17:07:06Z
ラスボス	YUKI	Terminal	https://i.scdn.co/image/ab67616d0000b2736cfe900a5a316b55e1bb40ed	https://api.spotify.com/v1/tracks/1MW73JTcGFZIGuG3lxuhkB	2021-05-12T17:07:00Z
プラットホーム	PASSEPIED	synonym	https://i.scdn.co/image/ab67616d0000b2730971dc823534309a9e35909d	https://api.spotify.com/v1/tracks/5jEFefNlPLdvHCWXxKUxGn	2021-05-07T22:32:56Z
pray	AKAIKO-EN	オレンジ / pray	https://i.scdn.co/image/ab67616d0000b27380f522cd6c71eaba3c092541	https://api.spotify.com/v1/tracks/5s9ZTyaMuzOyXDrJKsdytM	2021-05-01T03:10:26Z
鬼	Kayoko Yoshizawa	赤星青星	https://i.scdn.co/image/ab67616d0000b2737db30ec69f662782ff47b9af	https://api.spotify.com/v1/tracks/2SyundLPHdYlYXlQ0iD7Cz	2021-05-01T03:07:18Z
SYNTHESIZE	PASSEPIED	synonym	https://i.scdn.co/image/ab67616d0000b2730971dc823534309a9e35909d	https://api.spotify.com/v1/tracks/3QhYu3dYEQiobnbtXF58vP	2021-05-01T02:39:08Z
propose 2019	Play.Goose	∞ Answers	https://i.scdn.co/image/ab67616d0000b273de6c83286fc62929787aa059	https://api.spotify.com/v1/tracks/3JBOoUNTbYfI3HkKPcrgGq	2021-05-01T02:34:46Z
オトノナルホウヘ→	Goose house	Milk	https://i.scdn.co/image/ab67616d0000b2730735b9b1d06b65bbd8814825	https://api.spotify.com/v1/tracks/0dDMGZ8oN7JTpSZk46ipc5	2021-05-01T02:33:05Z
アイリス	Eir Aoi	Fragment (Special Edition)	https://i.scdn.co/image/ab67616d0000b273585fdb1e489db3cf0bf5ee81	https://api.spotify.com/v1/tracks/5XWofbcLbz3PPCQAoh2gzV	2021-05-01T02:32:13Z
INNOCENCE	Eir Aoi	BLAU	https://i.scdn.co/image/ab67616d0000b2732cc95dfdcb569d344a2a6996	https://api.spotify.com/v1/tracks/0N63llGavaESfPRIZkDkvL	2021-05-01T02:32:05Z
IGNITE	Eir Aoi	D'AZUR	https://i.scdn.co/image/ab67616d0000b273d17c6280ec7dba33a94b8359	https://api.spotify.com/v1/tracks/5ivhfpfnoHhD8rUI2t3aJG	2021-05-01T02:32:01Z
silhouette	Yui Makino	silhouette	https://i.scdn.co/image/ab67616d0000b27301336eca1accf9a2a718d2c3	https://api.spotify.com/v1/tracks/0hQayLTGAaHSRqCNB8H7j5	2021-05-01T02:31:41Z
Soul salvation	Megumi Hayashibara	Soul salvation	https://i.scdn.co/image/ab67616d0000b273779f8a14ee984672d2c54694	https://api.spotify.com/v1/tracks/0jJeh4NwwbYbzR65Cn7VDP	2021-05-01T02:30:19Z
カサナルキセキ	KAN	カサナルキセキ	https://i.scdn.co/image/ab67616d0000b2736a0ce3140813f4e1f73f0cec	https://api.spotify.com/v1/tracks/2sRCmfsayH9V7bamBKkQio	2021-05-01T02:29:34Z
ライラック	Cidergirl	ライラック	https://i.scdn.co/image/ab67616d0000b273e66c012770114e43ea63cf82	https://api.spotify.com/v1/tracks/2YXdweg6zn8ZloiaxJYP2h	2021-05-01T02:27:53Z
ここにいる - Stephen Walking Remix	Aiobahn	ここにいる (The Remixes)	https://i.scdn.co/image/ab67616d0000b273b6ee400b9d7853dcb65c0f59	https://api.spotify.com/v1/tracks/57YGyHuVS798FIrQnCdvF7	2021-05-01T02:27:20Z
FUSHIGI	Gen Hoshino	FUSHIGI	https://i.scdn.co/image/ab67616d0000b273eb209ca221ca731880979543	https://api.spotify.com/v1/tracks/3dPpQeLTWjCjEbSevDMQfW	2021-05-01T02:26:01Z
NEW ! ! !	YUKI	Terminal	https://i.scdn.co/image/ab67616d0000b2736cfe900a5a316b55e1bb40ed	https://api.spotify.com/v1/tracks/1PGK9uLevXRhHHo5HQCA39	2021-05-01T02:25:57Z
Shalalan	Nyarons	Shalalan	https://i.scdn.co/image/ab67616d0000b27312b2e665237e59019dcb25e1	https://api.spotify.com/v1/tracks/6j0qPlMXrfN32JOS9naZMw	2021-05-01T02:25:35Z
ねこなでたい	YMCK	ねこなでたい	https://i.scdn.co/image/ab67616d0000b2734c13964dd7c205a778957420	https://api.spotify.com/v1/tracks/1UyNBBJgn0WDIAu9LKiEKM	2021-05-01T02:24:10Z
マジカルエイトビットツアー	YMCK	ファミリーミュージック	https://i.scdn.co/image/ab67616d0000b273dfef2f4f5febb531e53d63ea	https://api.spotify.com/v1/tracks/5igk5zGw7EigRyhta1ApCg	2021-05-01T02:23:56Z
PING PONG! (feat. YMCK)	CHAI	PING PONG! (feat. YMCK)	https://i.scdn.co/image/ab67616d0000b273229c6096cbbf76725703b369	https://api.spotify.com/v1/tracks/1tRMkJ4tn3gIV5T24VbCP3	2021-05-01T02:21:09Z
Hold Me Now	キャロル&チューズデイ(Vo.Nai Br.XX&Celeina Ann)	Kiss Me/Hold Me Now	https://i.scdn.co/image/ab67616d0000b2734378d9eb85031d774e94d17f	https://api.spotify.com/v1/tracks/7KYQfBt49UM0GYBHkD9TgF	2021-05-01T02:11:53Z
Kiss Me	キャロル&チューズデイ(Vo.Nai Br.XX&Celeina Ann)	Kiss Me/Hold Me Now	https://i.scdn.co/image/ab67616d0000b2734378d9eb85031d774e94d17f	https://api.spotify.com/v1/tracks/2QcjNoNPdkYy0RqPFoRKrk	2021-05-01T02:11:36Z
Move Mountains	アンジェラ (Vo. Alisa)	Move Mountains	https://i.scdn.co/image/ab67616d0000b273bb238dbefa8e7cc5c2d2a251	https://api.spotify.com/v1/tracks/4zjLytFLyTRMAvresn1MBB	2021-04-24T22:49:11Z
メランコリー	Cidergirl	SODA POP FANCLUB 1	https://i.scdn.co/image/ab67616d0000b273c0fb0427a212f1ee456f5ec3	https://api.spotify.com/v1/tracks/0RJKHViNh3oKK2EymwNwEL	2021-04-24T21:20:42Z
TOMORROW	Mayo Okamoto	RISEⅠ	https://i.scdn.co/image/ab67616d0000b273a96622816bee180d6bfcdb6c	https://api.spotify.com/v1/tracks/1KZUhS8ADGo3DZHzuhKaQD	2021-04-24T21:17:25Z
今すぐKiss Me	LINDBERG	LINDBERG Ⅲ	https://i.scdn.co/image/ab67616d0000b273cb1bf46c88fec3a19f6fa14e	https://api.spotify.com/v1/tracks/6XRIhZzGGr4CPRdsecaXOG	2021-04-24T21:14:47Z
さよーならあなた	Ayano Kaneko	さよーならあなた (Second Edition)	https://i.scdn.co/image/ab67616d0000b27348f0df26f65ec69c4c6461e0	https://api.spotify.com/v1/tracks/432dD00LiUqtkwxxU1a8GE	2021-04-24T21:09:26Z
Shake & Shake	sumika	Shake & Shake	https://i.scdn.co/image/ab67616d0000b2738a976ffa056ccdd48e461315	https://api.spotify.com/v1/tracks/0idhExUjnjy7SKveejhupN	2021-04-22T14:00:57Z
lovin'	Mrs. GREEN APPLE	Attitude	https://i.scdn.co/image/ab67616d0000b27381f55cd879e9480e3ed313df	https://api.spotify.com/v1/tracks/19kF4PkH9RmZlMSEOhSgdQ	2021-04-22T13:56:45Z
星に願いを	Emiri Miyamoto	birth	https://i.scdn.co/image/ab67616d0000b27386b706c21cb977546bff50b1	https://api.spotify.com/v1/tracks/4Jnbt6Ft95uI9s2C1dxRCy	2021-04-20T21:50:43Z
さよなら大好きな人	hana*hana	2souls	https://i.scdn.co/image/ab67616d0000b2736ea01af656cc78f2e0ad2bd3	https://api.spotify.com/v1/tracks/7dWVNHrNbByWWPo4VzzzEV	2021-04-20T21:36:10Z
時のきらめき	Yukie Nishimura	PIANO SWITCH	https://i.scdn.co/image/ab67616d0000b273ba942491fe3a8e59b94b4f10	https://api.spotify.com/v1/tracks/0eMallTGuR2aHcXbVmLRVO	2021-04-20T21:22:19Z
鱗(うろこ)	Motohiro Hata	コントラスト	https://i.scdn.co/image/ab67616d0000b273c993f5f203f9e189ccf62f40	https://api.spotify.com/v1/tracks/4IubwxgmXeZtDtYjTaT9gN	2021-04-20T20:43:44Z
CHE.R.RY	YUI	ORANGE GARDEN POP	https://i.scdn.co/image/ab67616d0000b273221ed77da599422ffc55fe3e	https://api.spotify.com/v1/tracks/4KlXlgwEnfjbmBcsUrg4js	2021-04-20T20:35:05Z
茜色リヴァーサイド	Tawoyame Orchestra	茜色リヴァーサイド	https://i.scdn.co/image/ab67616d0000b2730a69c50fb802c13b9a9699f4	https://api.spotify.com/v1/tracks/2zbZ61ac320eVtogVfrvAu	2021-04-20T20:17:53Z
Secret of my heart	Mai Kuraki	倉木麻衣×名探偵コナン COLLABORATION BEST 21 -真実はいつも歌にある!-	https://i.scdn.co/image/ab67616d0000b273b9e1d56bd0557784834470e8	https://api.spotify.com/v1/tracks/1KvU7iXcyRMden0n9krc4k	2021-04-17T21:12:20Z
ギブス	Sheena Ringo	ギブス	https://i.scdn.co/image/ab67616d0000b273c191eb963f52084d465c31b5	https://api.spotify.com/v1/tracks/6OZVgJ6JK6S4qBmug226wT	2021-04-17T21:12:18Z
Fukashigi no Carte	Selphius	Shinsekai PLUS	https://i.scdn.co/image/ab67616d0000b27320de80678e8ff41c685befdf	https://api.spotify.com/v1/tracks/0UNIPFUn2MnhpKp7VJiYAH	2021-04-17T21:10:05Z
Los! Los! Los! (Saga of Tanya the Evil)	Selphius	Los! Los! Los! (Saga of Tanya the Evil)	https://i.scdn.co/image/ab67616d0000b2738e98e817d4909ac464784283	https://api.spotify.com/v1/tracks/4dCuBADEBwlBL0SVpkHuNy	2021-04-17T21:09:44Z
青春の胸騒ぎ	Awesome City Club	Awesome City Tracks 4	https://i.scdn.co/image/ab67616d0000b273823a957246132fe4075ccf1f	https://api.spotify.com/v1/tracks/4hFlb6RYsw1ltVb11HGffH	2021-04-11T15:20:02Z
魂のルフラン	Yoko Takahashi	魂のルフラン	https://i.scdn.co/image/ab67616d0000b273192ae0e3290f389801f378d9	https://api.spotify.com/v1/tracks/4pjQ19ATjMCMFqnEF75O9T	2021-03-22T09:05:22Z
ブルーウォーター	森川美穂	森川美穂ベストコレクション Be Free	https://i.scdn.co/image/ab67616d0000b2736292f01d9013e4b1ea6b7dbf	https://api.spotify.com/v1/tracks/6V9J5JmJC5kki2m7e2X9HG	2021-03-22T09:00:57Z
葛飾ラプソディー	Kôhei Dojima	葛飾ラプソディー	https://i.scdn.co/image/ab67616d0000b2737f69f96f3a84fe16a1c4c6d2	https://api.spotify.com/v1/tracks/0Db5hjUbBwh3EdcuVRbMMj	2021-03-22T08:59:21Z
爽健美茶のラップ	chelmico	Fishing	https://i.scdn.co/image/ab67616d0000b2730f6e89f0b6a232df80c8bf87	https://api.spotify.com/v1/tracks/7ALkpuavOZN3vzaQVsJogk	2021-03-22T08:29:26Z
瑠璃色の地球	及川なずな(CV.広瀬すず)	映画『打ち上げ花火、下から見るか?横から見るか?』オリジナル・サウンドトラック	https://i.scdn.co/image/ab67616d0000b2731a27dbdf8e4b39723e1590c0	https://api.spotify.com/v1/tracks/5xbhQmqHsqu590dgtWaD76	2021-03-22T08:18:07Z
世界中の誰よりきっと (Version II)	Noriko Sakai	大好き ~My Moments Best~	https://i.scdn.co/image/ab67616d0000b2736fe4edd02523307cc03bd82a	https://api.spotify.com/v1/tracks/5OhpMYefMNbkbpzkDGhb34	2021-03-22T07:32:07Z
ウミホタル・オンライン	Kuroneko	天地創造デザイン部 オープニングテーマ「Give It Up?」	https://i.scdn.co/image/ab67616d0000b27349e977ce6793cea1b0af4622	https://api.spotify.com/v1/tracks/1ML3tT3ODTkLILvuM2Ttj2	2021-03-20T19:52:01Z
Universe	Official HIGE DANdism	Universe	https://i.scdn.co/image/ab67616d0000b27322be4c0eeaa71b2f383feb0e	https://api.spotify.com/v1/tracks/2wZvuzqGm485UNfwCstU8A	2021-03-20T19:44:04Z
Hoshiakarino Traumerei	Aoi Teshima	Tadaima	https://i.scdn.co/image/ab67616d0000b2735b7000a43247381c3622b520	https://api.spotify.com/v1/tracks/2fhbZhiBtIsacAVWS0Jh4p	2021-03-20T19:35:45Z
怪物	YOASOBI	怪物	https://i.scdn.co/image/ab67616d0000b273f609c79794752ed7ee0976b5	https://api.spotify.com/v1/tracks/06XQvnJb53SUYmlWIhUXUi	2021-03-12T17:09:39Z
声	CHIAKI SATO	声	https://i.scdn.co/image/ab67616d0000b273b6f6e35f7ba18c4ded25a286	https://api.spotify.com/v1/tracks/0xaUMl0mRugqvIgOfGVpgc	2021-03-09T16:18:27Z
君の目も鼻も口も顎も眉も寝ても覚めても超素敵!!!	SHISHAMO	君の目も鼻も口も顎も眉も寝ても覚めても超素敵!!!	https://i.scdn.co/image/ab67616d0000b27369f193e48b5bf0eda8b1a87e	https://api.spotify.com/v1/tracks/5Us9nHV0bOYJI7uh3wJQFf	2021-02-24T17:04:19Z
残ってる	Kayoko Yoshizawa	新・魔女図鑑	https://i.scdn.co/image/ab67616d0000b273458bb29b7173b5a9846fbfc2	https://api.spotify.com/v1/tracks/0Wg0sZobsDoWEpay1mUh2O	2021-02-17T13:20:56Z
ドラマチック	YUKI	ドラマチック	https://i.scdn.co/image/ab67616d0000b273c2f54f32bb7f9f4d3b8a2a0e	https://api.spotify.com/v1/tracks/6yRU6u6lc1Hvjde1LS7Ilh	2021-02-09T10:33:33Z
ここだけの話	Chatmonchy	チャットモンチー BEST〜2005-2011〜	https://i.scdn.co/image/ab67616d0000b273dd8482e6d29dc418f330e6ee	https://api.spotify.com/v1/tracks/5akmSTTj0tX4bXnwka8fL1	2021-02-08T21:38:53Z
あなたに逢いたくて~Missing You~	Seiko Matsuda	Vanity Fair	https://i.scdn.co/image/ab67616d0000b273ce30302f3ea4d6ac16a5a687	https://api.spotify.com/v1/tracks/5XRyz5xa6nl5g5FzOCd6WV	2021-02-08T19:18:37Z
スイミー	Every Little Thing	Crispy Park	https://i.scdn.co/image/ab67616d0000b2731a8fb3419f590a4e6e7b4c4c	https://api.spotify.com/v1/tracks/5vMxNgotDOAxdmyOox3tBl	2021-02-08T18:56:03Z
優しい彗星	YOASOBI	優しい彗星	https://i.scdn.co/image/ab67616d0000b2738c9e15f4573ed516d83c4dd1	https://api.spotify.com/v1/tracks/19fhOFi6pNGeZe5uiFlm7c	2021-01-29T17:52:47Z
Ma Chouchoute	Snail's House	Ma Chouchoute	https://i.scdn.co/image/ab67616d0000b273015b83dc6d393028317f855b	https://api.spotify.com/v1/tracks/349BLahNNlDWncqIWJ34Yd	2021-01-28T21:06:21Z
どう考えても私は悪くない	Kuroneko	7S	https://i.scdn.co/image/ab67616d0000b27394a6b4cba31cea0c7b5acd5a	https://api.spotify.com/v1/tracks/4rvaSKzGKuqhU5TsnyruYe	2021-01-17T11:36:43Z
つよくなる	Ichiko Aoba	檻髪	https://i.scdn.co/image/ab67616d0000b2738ded58c6c3a1079ce207f98a	https://api.spotify.com/v1/tracks/2ovegJKPci7NXns36LaEi0	2021-01-17T11:36:03Z
Black † White	野水いおり	Hat Trick	https://i.scdn.co/image/ab67616d0000b2730fa8d44239baa6df5f5b81b5	https://api.spotify.com/v1/tracks/45zHzJfSpq7HSnGBub9tTk	2021-01-17T11:33:58Z
DARAKENA	野水いおり	DARAKENA	https://i.scdn.co/image/ab67616d0000b273edf706b6e4a2fb461d46a23a	https://api.spotify.com/v1/tracks/0sJ9RYAbbPCHM8bVqVtm4B	2021-01-17T11:33:48Z
約束はいらない	Maaya Sakamoto	グレープフルーツ	https://i.scdn.co/image/ab67616d0000b2731ed0d28fbb7923b895e2d1c2	https://api.spotify.com/v1/tracks/0DU2Iw0OYOYPX4kMOZo2dl	2021-01-17T11:33:11Z
SIGNAL	Ayumi Hamasaki	A Song for××	https://i.scdn.co/image/ab67616d0000b27318551a7469924446e55ea658	https://api.spotify.com/v1/tracks/7nZcQZw3s1JO2Pg1YORD6G	2021-01-17T11:31:46Z
愛があれば大丈夫	Kohmi Hirose	THE BEST "1992-2018"	https://i.scdn.co/image/ab67616d0000b273339e428302a608b00c3eb1f5	https://api.spotify.com/v1/tracks/3mIKWoMRbFXmxhYKaZQhFm	2021-01-17T11:29:34Z
Groovy!	Kohmi Hirose	SINGLE COLLECTION	https://i.scdn.co/image/ab67616d0000b273867ebb4304acef2866a9972b	https://api.spotify.com/v1/tracks/5FrVKhyiQLFLIYmhdOVgxt	2021-01-17T11:29:23Z
ゲレンデがとけるほど恋したい	Kohmi Hirose	SINGLE COLLECTION	https://i.scdn.co/image/ab67616d0000b273867ebb4304acef2866a9972b	https://api.spotify.com/v1/tracks/3KM3EUAGNPrnOeAeVSMAwu	2021-01-17T11:29:22Z
ゲレンデがとけるほど恋したい(WHAT AN EXCITING MIX!)	Kohmi Hirose	LOVE TOGETHER	https://i.scdn.co/image/ab67616d0000b273a61d2b95012717a7a3206ccb	https://api.spotify.com/v1/tracks/62OUu4stFerACj2Mt3M4Pc	2021-01-17T11:29:02Z
恥ずかしい	Kayoko Yoshizawa	新・魔女図鑑	https://i.scdn.co/image/ab67616d0000b273458bb29b7173b5a9846fbfc2	https://api.spotify.com/v1/tracks/4pT9iySKtrl81QKrc2N8cn	2021-01-17T11:27:33Z
らりるれりん	Kayoko Yoshizawa	新・魔女図鑑	https://i.scdn.co/image/ab67616d0000b273458bb29b7173b5a9846fbfc2	https://api.spotify.com/v1/tracks/3bmIl4CGeyNuL5QTHDmH5U	2021-01-17T11:27:17Z
早春物語	Tomoyo Harada	原田知世 Best Harvest	https://i.scdn.co/image/ab67616d0000b2730e82e4a904c0f2d8053e0a40	https://api.spotify.com/v1/tracks/3rgvMFR6fLgNfLZymvQqMn	2021-01-17T11:25:50Z
時をかける少女	Tomoyo Harada	時をかける少女	https://i.scdn.co/image/ab67616d0000b273a15a9d8241bfa786f6b03f45	https://api.spotify.com/v1/tracks/4Q0TVNPx0HnEmcxsFsfkO6	2021-01-17T11:24:24Z
Gomenne, Watashi.	Shiho Nanba	Gomenne, Watashi.	https://i.scdn.co/image/ab67616d0000b27384357f9b91d978eca2649559	https://api.spotify.com/v1/tracks/5HgQGVMZavNsEqGLfcW1Fi	2021-01-17T11:23:47Z
カレンダーガール - kz Remix	わか・ふうり・すなお from STAR☆ANIS	AIKATSU! ANION "NOT ODAYAKA" (Remix)	https://i.scdn.co/image/ab67616d0000b2737cee1501574390af5767caff	https://api.spotify.com/v1/tracks/2E1HrHNw1ClZ4P6elyR6v7	2021-01-17T11:21:20Z
